Snap SubfindID redshift Mstar SFR IsCentral
95 48 0.0485 2.704099e+10 0.0000 0
95 49 0.0485 1.924920e+10 0.0000 0
95 50 0.0485 1.275243e+10 1.3985 0
95 51 0.0485 2.646973e+10 0.0000 0
95 52 0.0485 7.416390e+09 1.1595 0
95 53 0.0485 2.193389e+10 0.0000 0
95 54 0.0485 2.763069e+10 0.0000 0
95 55 0.0485 1.368971e+10 0.1525 0
95 56 0.0485 1.449191e+10 5.8795 0
95 57 0.0485 1.355128e+10 0.0542 0
95 58 0.0485 9.572725e+09 0.1656 0
95 59 0.0485 2.462284e+10 0.0000 0
95 60 0.0485 7.072455e+09 0.2279 0
95 61 0.0485 9.069226e+09 0.0000 0
95 62 0.0485 1.137470e+10 0.0000 0
95 63 0.0485 2.505983e+10 0.0000 0
95 64 0.0485 8.850455e+09 0.0000 0
95 65 0.0485 1.282943e+10 0.0000 0
95 66 0.0485 9.291906e+09 0.4423 0
95 67 0.0485 1.370653e+10 0.0000 0
95 68 0.0485 1.020354e+10 0.4166 0
95 69 0.0485 6.486111e+09 0.0147 0
95 70 0.0485 2.885595e+10 0.0000 0
95 71 0.0485 2.573290e+10 0.0000 0
95 72 0.0485 2.451179e+10 0.0000 0
95 73 0.0485 1.264553e+10 0.0000 0
95 74 0.0485 1.997175e+10 0.0000 0
95 75 0.0485 2.501838e+10 0.0000 0
95 76 0.0485 1.008647e+10 0.0000 0
95 77 0.0485 1.409112e+10 0.0000 0
95 78 0.0485 1.054016e+10 0.1748 0
95 79 0.0485 3.947464e+09 0.3569 0
95 80 0.0485 1.301881e+10 0.0000 0
95 82 0.0485 6.086939e+09 0.0000 0
95 83 0.0485 1.405243e+10 0.1011 0
95 84 0.0485 2.412531e+10 0.0000 0
95 85 0.0485 8.511106e+09 0.3891 0
95 87 0.0485 1.145944e+10 0.0000 0
95 88 0.0485 8.880196e+09 0.0000 0
95 89 0.0485 9.875276e+09 0.0000 0
95 90 0.0485 1.733884e+10 0.0000 0
95 91 0.0485 1.111600e+10 0.0525 0
95 93 0.0485 5.449013e+09 0.0000 0
95 94 0.0485 7.687372e+09 0.0000 0
95 95 0.0485 9.219228e+09 0.0000 0
95 96 0.0485 5.123723e+09 0.0000 0
95 97 0.0485 1.267618e+10 0.0000 0
95 98 0.0485 8.739393e+09 0.0000 0
95 100 0.0485 9.155238e+09 0.0000 0
95 101 0.0485 8.396033e+09 0.0000 0
95 104 0.0485 4.650025e+09 0.0000 0
95 108 0.0485 8.265811e+09 0.0000 0
95 109 0.0485 4.283597e+09 0.0000 0
95 110 0.0485 4.861428e+09 0.0000 0
95 112 0.0485 3.286033e+09 0.0000 0
95 113 0.0485 8.325387e+09 0.0000 0
95 116 0.0485 1.168991e+10 0.0000 0
95 117 0.0485 5.438136e+09 0.0000 0
95 118 0.0485 1.113594e+10 0.0000 0
95 121 0.0485 6.682602e+09 0.0000 0
95 122 0.0485 6.205476e+09 0.0000 0
95 123 0.0485 9.230663e+09 0.0000 0
95 127 0.0485 5.444408e+09 0.0000 0
95 129 0.0485 3.926744e+09 0.0000 0
95 132 0.0485 6.196035e+09 0.0000 0
95 135 0.0485 7.555765e+09 0.0000 0
95 144 0.0485 5.655613e+09 0.0000 0
95 147 0.0485 3.214325e+09 0.0000 0
95 149 0.0485 4.030082e+09 0.0000 0
95 153 0.0485 4.001859e+09 0.0000 0
95 154 0.0485 3.630105e+09 0.3786 0
95 159 0.0485 3.207759e+09 0.0000 0
95 165 0.0485 6.155171e+09 1.4922 0
95 167 0.0485 4.288443e+09 0.0000 0
95 168 0.0485 5.920640e+09 0.0000 0
95 184 0.0485 3.396728e+09 0.0000 0
95 192 0.0485 3.990121e+09 0.0000 0
95 195 0.0485 3.948204e+09 0.0000 0
95 197 0.0485 3.419559e+09 0.0000 0
95 200 0.0485 4.690899e+09 0.0000 0
95 201 0.0485 4.605854e+09 0.0000 0
95 204 0.0485 4.392175e+09 0.0000 0
95 209 0.0485 4.305540e+09 0.0000 0
95 212 0.0485 4.073617e+09 0.0000 0
95 213 0.0485 4.368577e+09 0.0000 0
95 221 0.0485 3.990023e+09 0.0000 0
95 223 0.0485 3.326485e+09 0.0000 0
95 232 0.0485 3.416673e+09 0.0000 0
95 239 0.0485 3.280857e+09 0.5483 0
95 240 0.0485 3.688326e+09 0.0000 0
95 246 0.0485 3.663468e+09 0.0000 0
95 13574 0.0485 9.888157e+11 6.2031 1
95 13575 0.0485 9.303491e+11 0.0290 0
95 13576 0.0485 5.762596e+11 8.8153 0
95 13577 0.0485 9.119560e+10 0.0000 0
95 13578 0.0485 1.651601e+11 0.0000 0
95 13579 0.0485 1.501384e+11 0.0000 0
95 13580 0.0485 1.034291e+11 0.0269 0
95 13581 0.0485 1.753140e+11 0.0867 0
95 13582 0.0485 1.418425e+11 0.0000 0
95 13583 0.0485 1.167389e+11 0.0000 0
95 13584 0.0485 7.982631e+10 0.0000 0
95 13585 0.0485 8.860885e+10 0.0000 0
95 13586 0.0485 7.712722e+10 0.7211 0
95 13587 0.0485 6.856130e+10 0.0000 0
95 13588 0.0485 9.262196e+10 0.0000 0
95 13589 0.0485 7.512066e+10 0.0000 0
95 13590 0.0485 7.397295e+10 3.3033 0
95 13591 0.0485 3.719834e+10 0.0000 0
95 13592 0.0485 4.516438e+10 0.0000 0
95 13593 0.0485 9.906674e+10 0.0000 0
95 13594 0.0485 6.583779e+10 0.0000 0
95 13595 0.0485 3.759941e+10 0.2336 0
95 13596 0.0485 4.977518e+10 0.0000 0
95 13597 0.0485 4.880137e+10 0.0000 0
95 13598 0.0485 4.260297e+10 0.0000 0
95 13599 0.0485 2.615516e+10 0.0000 0
95 13600 0.0485 4.125009e+10 0.0000 0
95 13601 0.0485 4.272983e+10 0.0000 0
95 13602 0.0485 2.825927e+10 0.0000 0
95 13603 0.0485 3.490032e+10 0.0000 0
95 13604 0.0485 2.840683e+10 0.0000 0
95 13605 0.0485 2.486784e+10 7.0556 0
95 13606 0.0485 3.777623e+10 0.0000 0
95 13607 0.0485 2.509188e+10 0.0000 0
95 13608 0.0485 1.862872e+10 0.0000 0
95 13609 0.0485 3.103832e+10 0.0000 0
95 13610 0.0485 1.132201e+10 0.6981 0
95 13611 0.0485 1.385049e+10 0.9353 0
95 13612 0.0485 2.466349e+10 0.0000 0
95 13613 0.0485 2.925048e+10 0.0000 0
95 13614 0.0485 1.273893e+10 0.0248 0
95 13615 0.0485 1.163850e+10 0.4937 0
95 13617 0.0485 2.943298e+10 0.0000 0
95 13618 0.0485 3.310735e+09 0.2346 0
95 13619 0.0485 1.422325e+10 0.0000 0
95 13620 0.0485 1.022833e+10 0.6212 0
95 13621 0.0485 4.155233e+09 0.4503 0
95 13623 0.0485 4.483256e+09 0.2470 0
95 13624 0.0485 9.588700e+09 0.0000 0
95 13625 0.0485 1.589012e+10 0.0000 0
95 13626 0.0485 1.863508e+10 0.0000 0
95 13627 0.0485 7.864846e+09 0.0000 0
95 13628 0.0485 1.253756e+10 0.1070 0
95 13629 0.0485 9.710820e+09 0.0000 0
95 13630 0.0485 2.097103e+10 0.0000 0
95 13631 0.0485 7.431154e+09 0.0000 0
95 13632 0.0485 1.087513e+10 0.0000 0
95 13633 0.0485 5.931996e+09 0.0000 0
95 13634 0.0485 5.656718e+09 0.7635 0
95 13635 0.0485 8.590688e+09 0.0000 0
95 13636 0.0485 7.518497e+09 0.0000 0
95 13637 0.0485 1.948275e+10 0.0000 0
95 13638 0.0485 1.584184e+10 0.0000 0
95 13639 0.0485 1.704563e+10 0.0000 0
95 13640 0.0485 1.594160e+10 0.0000 0
95 13641 0.0485 1.175094e+10 0.0000 0
95 13642 0.0485 9.598944e+09 0.0000 0
95 13643 0.0485 8.688541e+09 0.0070 0
95 13644 0.0485 6.225937e+09 0.0000 0
95 13645 0.0485 1.239721e+10 0.0000 0
95 13646 0.0485 8.846629e+09 0.0000 0
95 13648 0.0485 5.048083e+09 0.4038 0
95 13649 0.0485 6.698942e+09 0.0000 0
95 13650 0.0485 1.099368e+10 0.0000 0
95 13651 0.0485 1.183854e+10 0.0000 0
95 13652 0.0485 8.708181e+09 0.0000 0
95 13653 0.0485 9.504339e+09 0.0000 0
95 13655 0.0485 7.607431e+09 0.0000 0
95 13656 0.0485 6.571350e+09 0.4104 0
95 13657 0.0485 3.409890e+09 0.0000 0
95 13658 0.0485 6.394019e+09 0.0000 0
95 13660 0.0485 8.895413e+09 0.0000 0
95 13661 0.0485 1.009663e+10 0.0000 0
95 13662 0.0485 6.071009e+09 0.0000 0
95 13663 0.0485 6.372158e+09 0.0000 0
95 13664 0.0485 6.586259e+09 0.0000 0
95 13666 0.0485 3.908903e+09 0.0000 0
95 13667 0.0485 5.894122e+09 0.0000 0
95 13670 0.0485 7.906287e+09 0.0000 0
95 13674 0.0485 4.377236e+09 0.0000 0
95 13676 0.0485 3.323538e+09 0.0000 0
95 13677 0.0485 3.902223e+09 0.0000 0
95 13681 0.0485 3.419639e+09 0.0083 0
95 13682 0.0485 4.922790e+09 0.0000 0
95 13686 0.0485 4.873670e+09 0.0000 0
95 13687 0.0485 6.606145e+09 0.0000 0
95 13688 0.0485 6.503126e+09 0.0000 0
95 13689 0.0485 3.435621e+09 0.0000 0
95 13695 0.0485 5.103664e+09 0.0000 0
95 13697 0.0485 4.962738e+09 0.0000 0
95 13698 0.0485 4.638703e+09 0.0000 0
95 13699 0.0485 5.524599e+09 0.0000 0
95 13706 0.0485 4.401969e+09 0.0000 0
95 13707 0.0485 3.632016e+09 0.0000 0
95 13711 0.0485 5.878859e+09 0.0000 0
95 13712 0.0485 3.885112e+09 0.0000 0
95 13713 0.0485 5.026654e+09 0.0000 0
95 13715 0.0485 3.958795e+09 0.0000 0
95 13720 0.0485 5.467892e+09 0.0000 0
95 13724 0.0485 5.283193e+09 4.8389 0
95 13727 0.0485 3.505426e+09 0.0000 0
95 13730 0.0485 3.687551e+09 0.0000 0
95 13746 0.0485 4.118488e+09 0.0000 0
95 13757 0.0485 4.171906e+09 0.0000 0
95 13759 0.0485 3.461416e+09 0.0000 0
95 13772 0.0485 3.689557e+09 0.0000 0
95 13777 0.0485 3.372818e+09 0.0000 0
95 13788 0.0485 3.230046e+09 0.0000 0
95 13789 0.0485 3.589445e+09 0.0000 0
95 26661 0.0485 1.863511e+12 12.2953 1
95 26662 0.0485 4.121161e+11 0.3245 0
95 26663 0.0485 3.140442e+11 0.0207 0
95 26664 0.0485 5.022013e+10 0.0089 0
95 26665 0.0485 1.157530e+11 0.0000 0
95 26666 0.0485 5.946861e+10 1.1567 0
95 26667 0.0485 3.809955e+10 0.0703 0
95 26668 0.0485 4.156532e+10 0.0000 0
95 26669 0.0485 5.381110e+10 0.0000 0
95 26670 0.0485 3.872793e+10 0.0000 0
95 26671 0.0485 7.513392e+10 0.0000 0
95 26672 0.0485 8.258798e+10 0.0000 0
95 26673 0.0485 8.179176e+10 0.0000 0
95 26674 0.0485 7.582801e+10 0.0000 0
95 26675 0.0485 4.535135e+10 0.0000 0
95 26676 0.0485 3.961881e+10 0.0000 0
95 26677 0.0485 3.629936e+10 0.3510 0
95 26678 0.0485 5.198277e+10 0.0000 0
95 26679 0.0485 3.007862e+10 0.0000 0
95 26680 0.0485 5.003317e+10 0.0000 0
95 26681 0.0485 3.285003e+10 0.0000 0
95 26682 0.0485 5.541671e+10 0.0000 0
95 26683 0.0485 4.708456e+10 0.0000 0
95 26684 0.0485 6.274960e+10 0.0000 0
95 26685 0.0485 4.031048e+10 0.0000 0
95 26686 0.0485 4.351664e+10 0.0000 0
95 26687 0.0485 3.244319e+10 0.0000 0
95 26688 0.0485 2.174437e+10 0.0046 0
95 26689 0.0485 4.130318e+10 0.0000 0
95 26690 0.0485 3.583232e+10 0.0000 0
95 26691 0.0485 2.803653e+10 0.0000 0
95 26692 0.0485 7.621026e+09 0.7744 0
95 26693 0.0485 2.546554e+10 0.0000 0
95 26694 0.0485 3.292552e+10 0.0000 0
95 26695 0.0485 1.409615e+10 0.2739 0
95 26696 0.0485 2.183748e+10 0.0000 0
95 26698 0.0485 1.245500e+10 0.0000 0
95 26699 0.0485 3.093086e+10 0.0000 0
95 26700 0.0485 3.064168e+10 0.0000 0
95 26701 0.0485 1.089328e+10 0.1525 0
95 26702 0.0485 1.352351e+10 0.0000 0
95 26703 0.0485 2.209448e+10 0.0000 0
95 26704 0.0485 2.074896e+10 0.0000 0
95 26705 0.0485 1.215554e+10 0.3453 0
95 26706 0.0485 2.457887e+10 0.0000 0
95 26707 0.0485 2.522074e+10 0.0000 0
95 26708 0.0485 2.165673e+10 0.0000 0
95 26709 0.0485 2.257386e+10 0.0000 0
95 26710 0.0485 2.265503e+10 0.0000 0
95 26711 0.0485 1.636499e+10 0.0000 0
95 26712 0.0485 2.290432e+10 0.0000 0
95 26713 0.0485 7.876365e+09 0.1391 0
95 26714 0.0485 9.460519e+09 0.0000 0
95 26715 0.0485 1.037175e+10 0.0000 0
95 26716 0.0485 1.655865e+10 0.0000 0
95 26717 0.0485 1.252642e+10 0.6347 0
95 26718 0.0485 5.024243e+09 0.3149 0
95 26719 0.0485 4.962697e+09 0.7957 0
95 26720 0.0485 8.846972e+09 0.0000 0
95 26721 0.0485 6.618780e+09 0.0952 0
95 26722 0.0485 1.010647e+10 0.0000 0
95 26723 0.0485 5.662659e+09 0.0337 0
95 26725 0.0485 7.757007e+09 0.0000 0
95 26726 0.0485 5.199921e+09 0.0072 0
95 26727 0.0485 7.242394e+09 0.0000 0
95 26729 0.0485 1.020143e+10 0.0000 0
95 26731 0.0485 1.410314e+10 0.0000 0
95 26732 0.0485 1.147387e+10 0.0000 0
95 26734 0.0485 1.253754e+10 0.0000 0
95 26735 0.0485 1.521906e+10 0.0000 0
95 26737 0.0485 9.894219e+09 0.0000 0
95 26738 0.0485 6.882797e+09 0.0000 0
95 26741 0.0485 3.218714e+09 0.0000 0
95 26742 0.0485 1.211839e+10 0.0000 0
95 26744 0.0485 3.795064e+09 0.1025 0
95 26747 0.0485 4.150298e+09 0.0000 0
95 26748 0.0485 6.518707e+09 0.0000 0
95 26752 0.0485 5.085697e+09 0.0000 0
95 26753 0.0485 6.173037e+09 0.0000 0
95 26754 0.0485 1.140989e+10 0.0000 0
95 26757 0.0485 1.000147e+10 0.0000 0
95 26759 0.0485 8.262629e+09 0.0000 0
95 26761 0.0485 3.994586e+09 0.0000 0
95 26762 0.0485 6.523717e+09 0.0000 0
95 26768 0.0485 7.432219e+09 0.0000 0
95 26772 0.0485 3.494784e+09 0.0000 0
95 26773 0.0485 3.197795e+09 0.0000 0
95 26774 0.0485 5.165022e+09 0.0000 0
95 26775 0.0485 6.943733e+09 0.0000 0
95 26778 0.0485 5.305182e+09 0.0000 0
95 26779 0.0485 5.956327e+09 0.0000 0
95 26780 0.0485 7.627676e+09 0.0000 0
95 26781 0.0485 5.410946e+09 0.0000 0
95 26782 0.0485 6.265086e+09 0.0000 0
95 26784 0.0485 5.862600e+09 0.0000 0
95 26788 0.0485 3.206151e+09 0.0000 0
95 26789 0.0485 4.417311e+09 0.0000 0
95 26793 0.0485 4.678531e+09 0.0000 0
95 26805 0.0485 3.830741e+09 0.0000 0
95 26807 0.0485 3.826087e+09 0.0000 0
95 26809 0.0485 4.635773e+09 0.0000 0
95 26813 0.0485 4.143781e+09 0.0000 0
95 26815 0.0485 4.680506e+09 0.0000 0
95 26835 0.0485 3.758441e+09 0.0000 0
95 26836 0.0485 3.845276e+09 0.0000 0
95 26840 0.0485 3.672246e+09 0.0000 0
95 26845 0.0485 4.088144e+09 0.0000 0
95 26849 0.0485 3.854861e+09 0.0000 0
95 26852 0.0485 3.503303e+09 0.0000 0
95 26853 0.0485 3.251869e+09 0.0000 0
95 26854 0.0485 3.923114e+09 0.0000 0
95 26871 0.0485 3.222545e+09 0.0000 0
95 37413 0.0485 8.232207e+11 83.6432 1
95 37414 0.0485 4.570347e+11 31.2482 0
95 37415 0.0485 2.054824e+11 0.6156 0
95 37416 0.0485 1.888260e+11 0.0000 0
95 37417 0.0485 4.465956e+11 6.6318 0
95 37418 0.0485 9.119314e+10 0.0204 0
95 37419 0.0485 7.330587e+10 0.6589 0
95 37420 0.0485 3.084619e+10 0.0000 0
95 37421 0.0485 6.711260e+10 0.0000 0
95 37422 0.0485 1.104058e+11 0.0000 0
95 37423 0.0485 6.804568e+10 0.0000 0
95 37424 0.0485 4.933571e+10 0.0000 0
95 37425 0.0485 7.055225e+10 0.0000 0
95 37426 0.0485 6.298953e+10 0.0000 0
95 37427 0.0485 3.402036e+10 2.5225 0
95 37428 0.0485 3.529216e+10 1.1582 0
95 37429 0.0485 5.795898e+10 0.0000 0
95 37430 0.0485 1.771558e+10 4.3015 0
95 37431 0.0485 5.805353e+10 0.0000 0
95 37432 0.0485 3.187665e+10 0.0000 0
95 37433 0.0485 7.209702e+10 0.0000 0
95 37434 0.0485 4.157832e+10 0.0000 0
95 37435 0.0485 5.437303e+10 0.0000 0
95 37436 0.0485 2.626438e+10 0.0000 0
95 37437 0.0485 4.742093e+10 0.0000 0
95 37438 0.0485 1.274539e+10 0.6249 0
95 37439 0.0485 2.970236e+10 0.0000 0
95 37440 0.0485 3.805230e+10 0.0000 0
95 37441 0.0485 3.124320e+10 0.0000 0
95 37442 0.0485 2.293728e+10 0.0000 0
95 37443 0.0485 3.107608e+10 0.0000 0
95 37444 0.0485 1.469986e+10 1.5982 0
95 37445 0.0485 3.691413e+10 0.0000 0
95 37446 0.0485 2.089067e+10 0.0000 0
95 37447 0.0485 2.278200e+10 8.0953 0
95 37448 0.0485 3.785045e+10 0.0000 0
95 37449 0.0485 2.074628e+10 1.2176 0
95 37450 0.0485 3.853328e+10 0.0000 0
95 37451 0.0485 3.898719e+10 0.0000 0
95 37452 0.0485 3.386207e+10 0.0000 0
95 37453 0.0485 1.410343e+10 0.8367 0
95 37454 0.0485 3.201411e+10 0.0000 0
95 37455 0.0485 2.434578e+10 0.0000 0
95 37456 0.0485 3.788281e+10 0.0000 0
95 37457 0.0485 2.765217e+10 0.0000 0
95 37458 0.0485 1.984958e+10 0.0000 0
95 37459 0.0485 3.150117e+10 0.0000 0
95 37460 0.0485 1.887181e+10 0.0000 0
95 37461 0.0485 2.876651e+10 0.0000 0
95 37462 0.0485 2.255564e+10 0.0000 0
95 37463 0.0485 2.159530e+10 0.0000 0
95 37464 0.0485 5.344751e+09 0.1223 0
95 37465 0.0485 2.512221e+10 0.0000 0
95 37466 0.0485 4.370801e+09 1.0559 0
95 37467 0.0485 8.923894e+09 0.2643 0
95 37469 0.0485 1.066864e+10 0.0236 0
95 37470 0.0485 2.250587e+10 0.0000 0
95 37471 0.0485 1.974574e+10 0.6310 0
95 37472 0.0485 9.126836e+09 0.3466 0
95 37473 0.0485 4.147189e+09 0.3980 0
95 37474 0.0485 6.822607e+09 0.0000 0
95 37475 0.0485 8.309399e+09 0.0487 0
95 37476 0.0485 4.592883e+09 0.2610 0
95 37477 0.0485 9.681904e+09 0.4114 0
95 37479 0.0485 2.216769e+10 0.0000 0
95 37480 0.0485 1.505240e+10 0.0000 0
95 37481 0.0485 1.528357e+10 0.0000 0
95 37482 0.0485 1.346957e+10 0.0000 0
95 37483 0.0485 1.558483e+10 0.0000 0
95 37484 0.0485 6.426352e+09 0.0000 0
95 37485 0.0485 5.545938e+09 0.0000 0
95 37488 0.0485 9.555550e+09 0.0000 0
95 37489 0.0485 6.187267e+09 0.0000 0
95 37490 0.0485 6.949969e+09 0.0000 0
95 37494 0.0485 6.418037e+09 0.0000 0
95 37495 0.0485 6.889907e+09 0.0000 0
95 37497 0.0485 7.474208e+09 0.0000 0
95 37498 0.0485 7.800796e+09 0.0000 0
95 37499 0.0485 6.055032e+09 0.0000 0
95 37502 0.0485 3.602748e+09 0.0452 0
95 37504 0.0485 8.902796e+09 0.0000 0
95 37507 0.0485 3.456197e+09 0.1293 0
95 37508 0.0485 6.237389e+09 0.0921 0
95 37510 0.0485 6.771921e+09 0.0000 0
95 37511 0.0485 5.669033e+09 0.0000 0
95 37512 0.0485 6.458695e+09 0.0000 0
95 37513 0.0485 4.748098e+09 0.0000 0
95 37514 0.0485 3.634246e+09 0.0000 0
95 37516 0.0485 9.664969e+09 0.0000 0
95 37517 0.0485 7.702981e+09 0.0000 0
95 37523 0.0485 5.613059e+09 0.0000 0
95 37524 0.0485 6.746620e+09 0.0000 0
95 37528 0.0485 8.447459e+09 7.9706 0
95 37530 0.0485 4.444019e+09 0.0000 0
95 37534 0.0485 7.375648e+09 0.0000 0
95 37535 0.0485 5.165015e+09 0.0000 0
95 37536 0.0485 3.197554e+09 0.0613 0
95 37537 0.0485 3.643642e+09 0.0000 0
95 37541 0.0485 6.382752e+09 0.0000 0
95 37543 0.0485 5.889064e+09 0.0000 0
95 37545 0.0485 5.159144e+09 0.0000 0
95 37548 0.0485 3.693017e+09 0.0000 0
95 37555 0.0485 4.765315e+09 0.0000 0
95 37556 0.0485 3.644834e+09 0.0000 0
95 37560 0.0485 3.612548e+09 0.0000 0
95 37572 0.0485 4.952920e+09 0.0000 0
95 37576 0.0485 3.392308e+09 0.0000 0
95 37578 0.0485 4.435472e+09 0.0000 0
95 37579 0.0485 3.903840e+09 0.0000 0
95 37584 0.0485 3.816468e+09 0.0000 0
95 37586 0.0485 4.516852e+09 0.0000 0
95 37617 0.0485 3.245559e+09 8.9655 0
95 47698 0.0485 7.008354e+11 4.4909 1
95 47699 0.0485 3.250514e+11 0.0000 0
95 47700 0.0485 1.067197e+11 1.9086 0
95 47701 0.0485 2.689035e+11 9.8246 0
95 47702 0.0485 1.784812e+11 0.0000 0
95 47703 0.0485 1.354794e+11 0.0000 0
95 47704 0.0485 4.654706e+10 0.0000 0
95 47705 0.0485 1.121827e+11 0.0000 0
95 47706 0.0485 4.756691e+10 0.0000 0
95 47707 0.0485 5.471183e+10 0.0000 0
95 47708 0.0485 5.293131e+10 0.1068 0
95 47709 0.0485 3.767086e+10 0.0000 0
95 47710 0.0485 2.830260e+10 4.2995 0
95 47711 0.0485 4.860052e+10 0.0000 0
95 47712 0.0485 3.095784e+10 0.0000 0
95 47713 0.0485 2.611176e+10 1.3682 0
95 47714 0.0485 2.670613e+10 0.0000 0
95 47715 0.0485 3.127583e+10 1.4052 0
95 47716 0.0485 4.215494e+10 0.0188 0
95 47717 0.0485 2.206720e+10 0.0000 0
95 47718 0.0485 2.402355e+10 0.0000 0
95 47719 0.0485 2.486660e+10 0.0000 0
95 47720 0.0485 2.502663e+10 0.0000 0
95 47721 0.0485 2.221678e+10 0.0000 0
95 47722 0.0485 2.136262e+10 0.0000 0
95 47723 0.0485 2.797458e+10 2.5957 0
95 47724 0.0485 2.259862e+10 0.0000 0
95 47725 0.0485 2.760982e+10 0.0000 0
95 47726 0.0485 2.236142e+10 0.0000 0
95 47727 0.0485 1.764018e+10 0.0000 0
95 47728 0.0485 2.136584e+10 0.0000 0
95 47729 0.0485 1.296269e+10 0.2065 0
95 47730 0.0485 5.600457e+09 0.3465 0
95 47731 0.0485 2.101103e+10 0.0000 0
95 47732 0.0485 3.884337e+09 0.0872 0
95 47733 0.0485 7.468647e+09 0.7493 0
95 47734 0.0485 9.406176e+09 0.0565 0
95 47735 0.0485 4.859097e+09 0.0000 0
95 47736 0.0485 1.274548e+10 0.0000 0
95 47737 0.0485 1.640560e+10 0.0000 0
95 47739 0.0485 6.777748e+09 0.0000 0
95 47740 0.0485 9.153192e+09 0.0000 0
95 47741 0.0485 7.928358e+09 0.0000 0
95 47742 0.0485 6.321475e+09 0.0342 0
95 47743 0.0485 7.310466e+09 0.0000 0
95 47744 0.0485 1.213983e+10 0.0000 0
95 47745 0.0485 1.427445e+10 0.0000 0
95 47746 0.0485 5.167593e+09 0.0000 0
95 47747 0.0485 1.157303e+10 0.0000 0
95 47749 0.0485 9.373957e+09 0.0810 0
95 47750 0.0485 4.128494e+09 0.1743 0
95 47753 0.0485 1.284915e+10 0.0000 0
95 47754 0.0485 8.426376e+09 0.0000 0
95 47756 0.0485 6.117200e+09 0.0000 0
95 47757 0.0485 8.422845e+09 0.0000 0
95 47759 0.0485 1.028921e+10 5.9618 0
95 47760 0.0485 3.333983e+09 0.0485 0
95 47762 0.0485 5.683922e+09 0.0000 0
95 47763 0.0485 8.162356e+09 0.0000 0
95 47764 0.0485 4.022682e+09 0.0000 0
95 47765 0.0485 7.949554e+09 0.0000 0
95 47767 0.0485 3.411158e+09 0.0000 0
95 47770 0.0485 7.379135e+09 0.0000 0
95 47772 0.0485 3.589061e+09 0.1187 0
95 47773 0.0485 3.930380e+09 0.0000 0
95 47774 0.0485 5.530642e+09 0.0000 0
95 47779 0.0485 4.349701e+09 0.0000 0
95 47780 0.0485 4.748562e+09 0.0000 0
95 47781 0.0485 4.509386e+09 0.0000 0
95 47785 0.0485 5.341939e+09 0.0000 0
95 47787 0.0485 4.155900e+09 0.0000 0
95 47791 0.0485 4.873421e+09 0.0000 0
95 55226 0.0485 1.465613e+12 0.0688 1
95 55227 0.0485 2.387542e+11 1.8833 0
95 55228 0.0485 1.769372e+11 0.0000 0
95 55229 0.0485 1.211523e+11 0.0000 0
95 55230 0.0485 9.802501e+10 0.0043 0
95 55231 0.0485 5.971844e+10 0.0000 0
95 55232 0.0485 2.918605e+10 2.7827 0
95 55233 0.0485 1.048856e+11 0.0000 0
95 55234 0.0485 3.306517e+10 0.0000 0
