Snap SubfindID redshift Mstar SFR IsCentral
91 13292 0.0994 1.386509e+10 0.0000 0
91 13293 0.0994 1.252845e+10 0.0000 0
91 13295 0.0994 4.798374e+09 0.1604 0
91 13298 0.0994 8.899207e+09 0.0000 0
91 13299 0.0994 3.235039e+09 0.0000 0
91 13300 0.0994 8.985448e+09 0.0000 0
91 13301 0.0994 8.416224e+09 0.0000 0
91 13302 0.0994 5.129193e+09 0.0000 0
91 13306 0.0994 4.661807e+09 0.0000 0
91 13307 0.0994 7.574755e+09 0.0000 0
91 13308 0.0994 5.454626e+09 0.0000 0
91 13309 0.0994 3.291488e+09 0.0000 0
91 13311 0.0994 4.218237e+09 0.0000 0
91 13314 0.0994 8.156236e+09 0.0000 0
91 13315 0.0994 6.703298e+09 0.0000 0
91 13316 0.0994 4.199070e+09 0.0000 0
91 13317 0.0994 6.286520e+09 0.0000 0
91 13318 0.0994 8.105939e+09 0.0000 0
91 13320 0.0994 3.538397e+09 0.4460 0
91 13321 0.0994 1.098024e+10 0.0000 0
91 13322 0.0994 9.132487e+09 0.0000 0
91 13324 0.0994 1.038672e+10 0.0000 0
91 13325 0.0994 5.553409e+09 0.0000 0
91 13338 0.0994 7.476617e+09 0.0000 0
91 13340 0.0994 7.493577e+09 1.3877 0
91 13344 0.0994 5.984521e+09 0.0000 0
91 13347 0.0994 3.948101e+09 0.0000 0
91 13351 0.0994 5.255571e+09 0.0000 0
91 13356 0.0994 3.991713e+09 0.0000 0
91 13359 0.0994 6.097928e+09 0.0000 0
91 13363 0.0994 3.733881e+09 0.0000 0
91 13376 0.0994 5.715615e+09 0.8866 0
91 13387 0.0994 3.877411e+09 0.0000 0
91 13389 0.0994 4.069236e+09 0.0000 0
91 13400 0.0994 4.749151e+09 0.0000 0
91 13402 0.0994 4.545552e+09 0.0000 0
91 13403 0.0994 3.430993e+09 0.0000 0
91 13404 0.0994 4.568672e+09 0.0000 0
91 13406 0.0994 4.757697e+09 0.0000 0
91 13407 0.0994 5.209544e+09 0.0000 0
91 13408 0.0994 4.209053e+09 0.0000 0
91 13411 0.0994 4.252584e+09 0.0000 0
91 13421 0.0994 3.925609e+09 0.0000 0
91 13432 0.0994 3.966348e+09 0.0000 0
91 13444 0.0994 3.637261e+09 0.0000 0
91 13448 0.0994 3.533684e+09 0.0000 0
91 13449 0.0994 3.566724e+09 0.0000 0
91 13450 0.0994 3.170000e+09 0.3134 0
91 26516 0.0994 1.691774e+12 3.9459 1
91 26517 0.0994 4.157526e+11 6.7042 0
91 26518 0.0994 4.008077e+11 2.4435 0
91 26519 0.0994 3.909632e+10 0.0000 0
91 26520 0.0994 1.215244e+11 0.0169 0
91 26521 0.0994 5.439775e+10 0.0000 0
91 26522 0.0994 5.686194e+10 1.0941 0
91 26523 0.0994 3.270155e+10 0.0000 0
91 26524 0.0994 4.121419e+10 0.0000 0
91 26525 0.0994 8.594809e+10 0.0000 0
91 26526 0.0994 4.611421e+10 0.0000 0
91 26527 0.0994 8.471910e+10 0.0000 0
91 26528 0.0994 7.520450e+10 0.0000 0
91 26529 0.0994 7.751401e+10 0.0000 0
91 26530 0.0994 3.949648e+10 0.0000 0
91 26531 0.0994 3.870510e+10 0.0000 0
91 26532 0.0994 3.516219e+10 0.2473 0
91 26533 0.0994 6.084859e+10 0.0006 0
91 26534 0.0994 5.166303e+10 0.0000 0
91 26535 0.0994 3.024486e+10 0.0000 0
91 26536 0.0994 5.139846e+10 0.0000 0
91 26537 0.0994 3.300814e+10 0.0000 0
91 26538 0.0994 6.781882e+10 0.0000 0
91 26539 0.0994 3.880572e+10 0.0000 0
91 26540 0.0994 4.019730e+10 0.0000 0
91 26541 0.0994 4.350862e+10 0.0000 0
91 26542 0.0994 3.275574e+10 0.0000 0
91 26543 0.0994 4.283064e+10 0.0000 0
91 26544 0.0994 2.850787e+10 0.0000 0
91 26545 0.0994 4.256844e+10 0.0000 0
91 26546 0.0994 2.174297e+10 0.0573 0
91 26547 0.0994 2.576260e+10 0.0000 0
91 26548 0.0994 2.301374e+10 1.3424 0
91 26549 0.0994 6.915760e+09 0.5805 0
91 26550 0.0994 3.169101e+10 0.0000 0
91 26552 0.0994 3.335274e+10 0.0000 0
91 26553 0.0994 1.373141e+10 0.0344 0
91 26554 0.0994 2.498838e+10 0.0000 0
91 26555 0.0994 1.242441e+10 0.0000 0
91 26556 0.0994 2.363906e+10 0.0000 0
91 26557 0.0994 2.808234e+10 0.0000 0
91 26558 0.0994 2.231077e+10 0.0000 0
91 26559 0.0994 1.192906e+10 0.5008 0
91 26560 0.0994 1.967284e+10 0.0000 0
91 26561 0.0994 1.134544e+10 0.0000 0
91 26562 0.0994 9.654256e+09 0.0000 0
91 26563 0.0994 2.248147e+10 0.0000 0
91 26564 0.0994 2.518852e+10 0.0000 0
91 26565 0.0994 2.416976e+10 0.0000 0
91 26566 0.0994 1.670254e+10 0.0000 0
91 26567 0.0994 2.239013e+10 0.0000 0
91 26568 0.0994 2.338238e+10 0.0000 0
91 26569 0.0994 1.679010e+10 0.0000 0
91 26570 0.0994 5.072994e+09 0.4594 0
91 26571 0.0994 7.927474e+09 0.1679 0
91 26572 0.0994 1.229029e+10 0.8918 0
91 26573 0.0994 7.820730e+09 0.0494 0
91 26574 0.0994 1.012345e+10 0.0000 0
91 26575 0.0994 8.878864e+09 0.0000 0
91 26576 0.0994 1.070931e+10 0.0000 0
91 26578 0.0994 1.379961e+10 0.0000 0
91 26579 0.0994 5.630593e+09 0.0578 0
91 26581 0.0994 1.028799e+10 0.0000 0
91 26583 0.0994 6.341764e+09 0.6736 0
91 26586 0.0994 5.300061e+09 0.0242 0
91 26587 0.0994 7.286084e+09 0.0000 0
91 26588 0.0994 1.166965e+10 0.0000 0
91 26590 0.0994 4.227607e+09 0.0000 0
91 26591 0.0994 1.243239e+10 0.0000 0
91 26592 0.0994 7.335991e+09 0.0000 0
91 26593 0.0994 1.300628e+10 0.0000 0
91 26594 0.0994 9.828173e+09 0.0000 0
91 26595 0.0994 1.353623e+10 0.0000 0
91 26597 0.0994 3.296220e+09 0.0000 0
91 26598 0.0994 6.914874e+09 0.0000 0
91 26601 0.0994 1.003446e+10 0.0000 0
91 26603 0.0994 3.764067e+09 0.0557 0
91 26605 0.0994 6.595439e+09 0.0000 0
91 26606 0.0994 5.042969e+09 0.0000 0
91 26609 0.0994 7.167682e+09 0.0000 0
91 26610 0.0994 1.027380e+10 0.0000 0
91 26611 0.0994 8.577008e+09 0.0000 0
91 26613 0.0994 6.226075e+09 0.0000 0
91 26614 0.0994 3.894873e+09 0.0000 0
91 26616 0.0994 4.490320e+09 0.0000 0
91 26617 0.0994 5.309561e+09 0.0000 0
91 26622 0.0994 7.724775e+09 0.0000 0
91 26624 0.0994 9.264411e+09 2.1297 0
91 26625 0.0994 3.177194e+09 0.0000 0
91 26626 0.0994 5.821918e+09 0.0000 0
91 26627 0.0994 5.793334e+09 0.0000 0
91 26628 0.0994 3.480328e+09 0.0000 0
91 26629 0.0994 3.821061e+09 0.0000 0
91 26630 0.0994 6.322819e+09 0.0000 0
91 26632 0.0994 7.225799e+09 1.8498 0
91 26635 0.0994 6.548601e+09 0.0000 0
91 26637 0.0994 4.637353e+09 0.0000 0
91 26642 0.0994 5.652585e+09 0.0000 0
91 26643 0.0994 5.671409e+09 0.0000 0
91 26646 0.0994 4.705875e+09 0.0000 0
91 26648 0.0994 5.070701e+09 0.0000 0
91 26651 0.0994 3.461903e+09 0.0000 0
91 26657 0.0994 4.040804e+09 0.0000 0
91 26668 0.0994 4.461415e+09 0.0000 0
91 26669 0.0994 4.962494e+09 0.0000 0
91 26674 0.0994 5.524676e+09 0.0000 0
91 26675 0.0994 3.560635e+09 0.0000 0
91 26682 0.0994 3.225110e+09 0.0000 0
91 26687 0.0994 4.090002e+09 0.0000 0
91 26695 0.0994 3.743966e+09 0.0000 0
91 26704 0.0994 3.929497e+09 0.0000 0
91 26705 0.0994 3.626253e+09 0.0000 0
91 26708 0.0994 4.023572e+09 1.2145 0
91 26713 0.0994 3.190077e+09 0.0000 0
91 37211 0.0994 7.939981e+11 31.6637 1
91 37212 0.0994 2.956288e+11 27.9335 0
91 37213 0.0994 2.025214e+11 0.3595 0
91 37214 0.0994 1.874384e+11 0.0000 0
91 37215 0.0994 4.099838e+11 16.3442 0
91 37216 0.0994 9.071718e+10 0.0000 0
91 37217 0.0994 1.136350e+11 0.0012 0
91 37218 0.0994 6.729277e+10 0.0000 0
91 37219 0.0994 7.447418e+10 0.3259 0
91 37220 0.0994 4.713906e+10 0.0000 0
91 37221 0.0994 6.796951e+10 0.0000 0
91 37222 0.0994 3.350798e+10 3.2148 0
91 37223 0.0994 9.150708e+10 0.0000 0
91 37224 0.0994 6.494529e+10 0.6363 0
91 37225 0.0994 6.016827e+10 0.0000 0
91 37226 0.0994 6.288112e+10 0.0000 0
91 37227 0.0994 3.201460e+10 0.0000 0
91 37228 0.0994 2.516192e+10 0.0000 0
91 37229 0.0994 5.836628e+10 0.0000 0
91 37230 0.0994 1.643010e+10 3.7730 0
91 37231 0.0994 4.102495e+10 0.2498 0
91 37232 0.0994 6.054997e+10 0.0000 0
91 37233 0.0994 3.910071e+10 0.0000 0
91 37234 0.0994 2.640082e+10 0.0000 0
91 37235 0.0994 3.018631e+10 0.0000 0
91 37236 0.0994 3.204764e+10 0.0000 0
91 37237 0.0994 4.792699e+10 0.0000 0
91 37238 0.0994 3.465206e+10 3.2417 0
91 37239 0.0994 5.016311e+10 0.0000 0
91 37240 0.0994 1.264385e+10 0.9761 0
91 37241 0.0994 2.166528e+10 5.8711 0
91 37242 0.0994 4.261858e+10 0.0000 0
91 37243 0.0994 3.114002e+10 0.0000 0
91 37244 0.0994 4.185365e+10 0.0000 0
91 37245 0.0994 2.259309e+10 0.0000 0
91 37246 0.0994 2.105696e+10 0.0000 0
91 37247 0.0994 1.368111e+10 0.8654 0
91 37248 0.0994 3.649412e+10 0.0000 0
91 37249 0.0994 3.325697e+10 0.0000 0
91 37250 0.0994 3.460743e+10 0.0000 0
91 37251 0.0994 2.077382e+10 0.9014 0
91 37252 0.0994 3.334203e+10 0.0000 0
91 37253 0.0994 3.287197e+10 0.0000 0
91 37254 0.0994 3.892500e+10 0.0000 0
91 37255 0.0994 1.392855e+10 0.6788 0
91 37256 0.0994 2.010900e+10 0.0000 0
91 37257 0.0994 3.212054e+10 0.0000 0
91 37258 0.0994 2.880574e+10 0.0000 0
91 37259 0.0994 1.888336e+10 0.0000 0
91 37261 0.0994 2.265725e+10 0.0000 0
91 37262 0.0994 2.099574e+10 0.0000 0
91 37263 0.0994 8.896051e+09 0.3029 0
91 37264 0.0994 2.494644e+10 0.0000 0
91 37265 0.0994 2.284804e+10 0.0000 0
91 37266 0.0994 1.080871e+10 0.0240 0
91 37267 0.0994 4.000225e+09 0.4578 0
91 37268 0.0994 1.956469e+10 1.3894 0
91 37269 0.0994 2.798476e+10 0.0173 0
91 37270 0.0994 1.822939e+10 0.0000 0
91 37271 0.0994 6.819070e+09 0.0000 0
91 37272 0.0994 8.490237e+09 0.3906 0
91 37275 0.0994 9.625261e+09 0.3867 0
91 37276 0.0994 6.392764e+09 0.0000 0
91 37278 0.0994 4.639011e+09 0.9390 0
91 37279 0.0994 1.557763e+10 0.0000 0
91 37280 0.0994 3.657318e+09 1.2520 0
91 37281 0.0994 9.845673e+09 0.0061 0
91 37282 0.0994 1.515427e+10 0.0000 0
91 37283 0.0994 1.334741e+10 0.0000 0
91 37284 0.0994 6.196150e+09 0.0000 0
91 37286 0.0994 7.044920e+09 0.0000 0
91 37288 0.0994 6.508320e+09 0.0000 0
91 37289 0.0994 1.299514e+10 28.0044 0
91 37293 0.0994 6.926253e+09 0.0000 0
91 37294 0.0994 3.553592e+09 0.3165 0
91 37295 0.0994 5.684876e+09 0.0000 0
91 37296 0.0994 7.578816e+09 0.0000 0
91 37297 0.0994 6.880311e+09 0.0000 0
91 37298 0.0994 4.359137e+09 0.0000 0
91 37301 0.0994 3.444935e+09 0.1087 0
91 37302 0.0994 5.894137e+09 0.0000 0
91 37303 0.0994 8.842418e+09 0.0000 0
91 37304 0.0994 6.237710e+09 0.1251 0
91 37306 0.0994 5.756077e+09 0.0000 0
91 37308 0.0994 1.264009e+10 0.0000 0
91 37309 0.0994 7.970635e+09 0.0000 0
91 37310 0.0994 6.425932e+09 0.0000 0
91 37311 0.0994 3.615059e+09 0.0000 0
91 37313 0.0994 9.664627e+09 0.0000 0
91 37315 0.0994 7.776819e+09 0.0000 0
91 37318 0.0994 7.619946e+09 0.0000 0
91 37319 0.0994 5.395472e+09 0.0000 0
91 37320 0.0994 7.250092e+09 0.0000 0
91 37321 0.0994 8.205265e+09 0.0000 0
91 37322 0.0994 3.172353e+09 0.0541 0
91 37324 0.0994 1.040565e+10 0.0000 0
91 37328 0.0994 5.801727e+09 0.0000 0
91 37331 0.0994 3.642850e+09 0.0000 0
91 37339 0.0994 6.410173e+09 0.0000 0
91 37344 0.0994 4.527419e+09 0.0000 0
91 37345 0.0994 3.805766e+09 0.0000 0
91 37349 0.0994 3.737047e+09 0.0000 0
91 37352 0.0994 6.247029e+09 0.0000 0
91 37356 0.0994 4.605168e+09 0.0000 0
91 37359 0.0994 4.153640e+09 0.0000 0
91 37364 0.0994 3.973129e+09 0.0000 0
91 37368 0.0994 5.498519e+09 8.6798 0
91 37369 0.0994 4.621411e+09 0.0000 0
91 37371 0.0994 3.430098e+09 0.0000 0
91 37373 0.0994 3.323432e+09 0.0000 0
91 37374 0.0994 4.664811e+09 0.0000 0
91 37382 0.0994 3.782512e+09 0.0000 0
91 37383 0.0994 3.368882e+09 0.0000 0
91 37412 0.0994 3.597165e+09 0.9343 0
91 37422 0.0994 3.348505e+09 0.0000 0
91 46900 0.0994 7.237257e+11 40.0769 1
91 46901 0.0994 2.467181e+11 4.6328 0
91 46902 0.0994 1.043682e+11 0.4732 0
91 46903 0.0994 3.015587e+11 0.0000 0
91 46904 0.0994 1.803878e+11 0.0000 0
91 46905 0.0994 1.399385e+11 0.0000 0
91 46906 0.0994 1.109423e+11 0.0000 0
91 46907 0.0994 4.641760e+10 0.0049 0
91 46908 0.0994 5.515303e+10 0.0000 0
91 46909 0.0994 4.734827e+10 0.0000 0
91 46910 0.0994 5.306970e+10 0.0162 0
91 46911 0.0994 3.864791e+10 0.0000 0
91 46912 0.0994 2.608874e+10 3.3426 0
91 46913 0.0994 3.104303e+10 2.5172 0
91 46914 0.0994 5.853768e+10 0.0714 0
91 46915 0.0994 2.590310e+10 4.5696 0
91 46916 0.0994 2.693281e+10 0.0000 0
91 46917 0.0994 4.946303e+10 0.0000 0
91 46918 0.0994 3.087042e+10 0.0000 0
91 46919 0.0994 2.524283e+10 0.0000 0
91 46920 0.0994 3.066342e+10 1.8847 0
91 46921 0.0994 2.240555e+10 0.0000 0
91 46922 0.0994 2.941402e+10 1.7478 0
91 46923 0.0994 2.230401e+10 0.0000 0
91 46924 0.0994 2.208703e+10 0.0000 0
91 46925 0.0994 2.275616e+10 0.0000 0
91 46926 0.0994 2.480254e+10 0.0000 0
91 46927 0.0994 2.896919e+10 0.0000 0
91 46928 0.0994 2.279761e+10 0.0000 0
91 46929 0.0994 5.516844e+09 0.3313 0
91 46930 0.0994 1.811706e+10 0.0000 0
91 46931 0.0994 2.233228e+10 0.0000 0
91 46932 0.0994 7.146916e+09 1.3401 0
91 46933 0.0994 1.922753e+10 0.0000 0
91 46934 0.0994 9.378979e+09 0.0037 0
91 46935 0.0994 1.290783e+10 0.5258 0
91 46936 0.0994 1.284909e+10 0.0000 0
91 46937 0.0994 9.567600e+09 0.0614 0
91 46938 0.0994 3.942574e+09 0.1077 0
91 46939 0.0994 1.913714e+10 0.0000 0
91 46940 0.0994 9.200162e+09 0.0000 0
91 46941 0.0994 4.887032e+09 0.0000 0
91 46942 0.0994 1.584628e+10 0.0000 0
91 46943 0.0994 5.193101e+09 0.0693 0
91 46944 0.0994 1.276414e+10 0.0000 0
91 46945 0.0994 7.402647e+09 0.1099 0
91 46946 0.0994 7.785496e+09 0.0000 0
91 46947 0.0994 1.507159e+10 0.0000 0
91 46948 0.0994 4.042450e+09 0.1833 0
91 46949 0.0994 6.833195e+09 0.0000 0
91 46950 0.0994 1.177412e+10 0.0000 0
91 46952 0.0994 1.406075e+10 0.0000 0
91 46954 0.0994 6.318664e+09 0.2416 0
91 46956 0.0994 9.419310e+09 0.1820 0
91 46960 0.0994 5.736544e+09 0.0000 0
91 46962 0.0994 3.398110e+09 0.0887 0
91 46963 0.0994 6.072952e+09 0.0000 0
91 46964 0.0994 8.072254e+09 0.0000 0
91 46965 0.0994 7.866040e+09 0.0000 0
91 46966 0.0994 3.500119e+09 0.0000 0
91 46969 0.0994 4.054413e+09 0.0000 0
91 46970 0.0994 8.022784e+09 0.0000 0
91 46972 0.0994 4.719209e+09 0.0000 0
91 46974 0.0994 3.578457e+09 0.1720 0
91 46975 0.0994 4.009193e+09 0.0000 0
91 46977 0.0994 9.899778e+09 0.0000 0
91 46978 0.0994 6.666251e+09 0.0000 0
91 46980 0.0994 5.131142e+09 0.0000 0
91 46982 0.0994 6.588337e+09 8.9317 0
91 46984 0.0994 5.504466e+09 0.0000 0
91 46985 0.0994 4.814631e+09 0.0000 0
91 46987 0.0994 4.504432e+09 0.0000 0
91 46988 0.0994 5.247073e+09 0.0000 0
91 46993 0.0994 4.084170e+09 0.0000 0
91 54246 0.0994 1.429441e+12 3.8749 1
91 54247 0.0994 2.252869e+11 1.8796 0
